product_type;exporter_cnpj;vol;port_of_export;country_of_destination
SOYBEAN OIL;60498706000157;26339981.814;PARANAGUA;INDIA
SOYBEAN CAKE;60498706000157;981553.24;PARANAGUA;INDONESIA
SOYBEAN CAKE;60498706000157;51440231.492;SANTOS;INDONESIA
SOYBEAN OIL;60498706000157;7577849.999999999;PARANAGUA;MOZAMBIQUE
SOYBEAN CAKE;60498706000157;16805300.0;PARANAGUA;NETHERLANDS
SOYBEANS;60498706000157;17500000.0;PARANAGUA;PAKISTAN
SOYBEAN CAKE;60498706000157;88354437.98599999;PARANAGUA;POLAND
SOYBEAN CAKE;60498706000157;404082.92299999995;SANTOS;POLAND
SOYBEAN CAKE;60498706000157;27225072.632;SALVADOR;ROMANIA
SOYBEAN CAKE;60498706000157;16786928.610999998;PARANAGUA;SLOVENIA
SOYBEAN CAKE;60498706000157;5772922.6329999985;PARANAGUA;SOUTH KOREA
SOYBEANS;60498706000157;1000000.0;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;60498706000157;7216999.999999999;PARANAGUA;SPAIN
SOYBEANS;60498706000157;1611500.0;PARANAGUA;TAIWAN
SOYBEANS;60498706000157;14000000.0;SANTOS;THAILAND
SOYBEAN CAKE;60498706000157;17063050.0;PARANAGUA;TURKEY
SOYBEANS;60498706000157;3000000.0;SAO LUIS;TURKEY
SOYBEAN OIL;60498706000157;2062000.0;PARANAGUA;VIETNAM
SOYBEAN OIL;60498706000319;1031000.0;PARANAGUA;BANGLADESH
SOYBEAN OIL;60498706000319;1031000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;60498706000319;303084163.96875;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;60498706000319;69000000.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEAN CAKE;60498706000319;19434350.0;PARANAGUA;FRANCE
SOYBEAN OIL;60498706000319;5578081.159999998;PARANAGUA;INDIA
SOYBEAN OIL;60498706000319;2062000.0;PARANAGUA;MADAGASCAR
SOYBEAN OIL;60498706000319;721699.9999999999;PARANAGUA;MALAYSIA
SOYBEAN CAKE;60498706000319;17599723.647;PARANAGUA;POLAND
SOYBEAN CAKE;60498706000319;5155000.0;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;60498706000319;19228150.0;PARANAGUA;THAILAND
SOYBEANS;60498706000319;37291420.0;PARANAGUA;THAILAND
SOYBEAN CAKE;60498706000319;3092999.9999999995;PARANAGUA;TURKEY
SOYBEANS;60498706000661;27146629.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;60498706000661;1421625.2799999998;PARANAGUA;EUROPEAN UNION
SOYBEAN CAKE;60498706000661;24121007.94;PARANAGUA;POLAND
SOYBEANS;60498706000742;81100000.0;SANTOS;CHINA (MAINLAND)
SOYBEAN CAKE;60498706000742;28719536.0;SANTOS;MOROCCO
SOYBEANS;60498706000904;65413824.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;60498706001048;170258140.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;60498706001048;15100000.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEAN CAKE;60498706001048;25826550.0;SANTOS;GERMANY
SOYBEAN CAKE;60498706001048;18558000.0;SANTOS;INDONESIA
SOYBEANS;60498706001048;7500000.0;SANTOS;JAPAN
SOYBEANS;60498706001048;66000000.0;SANTOS;PAKISTAN
SOYBEANS;60498706001048;57000000.0;SANTAREM;UNITED KINGDOM
SOYBEANS;60498706002524;20000000.0;SALVADOR;CHINA (MAINLAND)
SOYBEAN CAKE;60498706002524;12578199.999999998;SALVADOR;FRANCE
SOYBEAN CAKE;60498706002524;7659724.8029999975;SALVADOR;GERMANY
SOYBEAN CAKE;60498706002524;12371999.999999998;SALVADOR;ROMANIA
SOYBEANS;60498706002524;13000000.0;SALVADOR;SPAIN
SOYBEANS;60498706003687;93880000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;60498706003687;3500000.0;SAO LUIS;EUROPEAN UNION
SOYBEANS;60498706003687;54036616.0;VITORIA;THAILAND
SOYBEANS;60498706004144;111504569.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;60498706007836;151094.08099999995;SANTOS;ANTIGUA AND BARBUDA
SOYBEAN OIL;60498706007836;19144.639;SANTOS;PANAMA
SOYBEAN OIL;60498706007836;70196.66700683592;SANTOS;SAINT LUCIA
SOYBEAN OIL;60498706007836;97941.90699999999;SANTOS;TRINIDAD AND TOBAGO
SOYBEAN OIL;60498706007836;802829.3899999999;SANTOS;VENEZUELA
SOYBEAN OIL;60498706008484;6701499.999999999;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;60498706008484;21500000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;60498706008484;1456940.0;PARANAGUA;PAKISTAN
SOYBEAN CAKE;60498706008484;35935152.397999994;PARANAGUA;POLAND
SOYBEAN CAKE;60498706008646;10310000.0;PARANAGUA;EUROPEAN UNION
SOYBEAN OIL;60498706008646;13858331.871;PARANAGUA;INDIA
SOYBEANS;60498706009707;66000000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;60498706010705;30000000.0;SANTOS;CHINA (MAINLAND)
SOYBEAN CAKE;60498706010705;27063750.0;SANTOS;INDONESIA
SOYBEANS;60498706010705;45000000.0;SANTAREM;MEXICO
SOYBEANS;60498706011515;8000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;60498706011515;113397827.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;60498706011515;73296039.0;VITORIA;CHINA (MAINLAND)
SOYBEAN CAKE;60498706011515;24950200.0;SANTOS;CUBA
SOYBEAN CAKE;60498706011515;136968350.0;SANTOS;INDONESIA
SOYBEANS;60498706011515;70080000.0;SANTOS;SINGAPORE
SOYBEANS;60498706011515;70200000.0;SANTOS;TAIWAN
SOYBEANS;60498706011515;17803000.0;SAO LUIS;TURKEY
SOYBEAN CAKE;60498706011515;22682000.0;SANTOS;VIETNAM
SOYBEANS;60498706011515;2400000.0;SANTOS;VIETNAM
SOYBEANS;60498706012830;80836690.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;60498706013488;32500000.0;SANTAREM;ISRAEL
SOYBEANS;60498706013488;57000000.0;SANTAREM;SPAIN
SOYBEANS;60498706014107;55000000.0;SANTAREM;BELGIUM
SOYBEANS;60498706014107;112070095.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;60498706015189;66000000.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;60498706015189;57915000.0;SANTAREM;PAKISTAN
SOYBEANS;60498706015189;4500000.0;VITORIA;THAILAND
SOYBEANS;60498706015189;5910898.0;VITORIA;VIETNAM
SOYBEANS;60498706015421;66500000.0;VITORIA;CHINA (MAINLAND)
SOYBEANS;60498706015421;1000000.0;VITORIA;THAILAND
SOYBEAN OIL;60498706016070;844618.913;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;60498706016070;186795704.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;60498706016070;14000000.0;VITORIA;CHINA (MAINLAND)
SOYBEAN CAKE;60498706016070;19512201.841;PARANAGUA;DENMARK
SOYBEAN CAKE;60498706016070;32884163.586;PARANAGUA;EUROPEAN UNION
SOYBEAN CAKE;60498706016070;31961000.0;PARANAGUA;FRANCE
SOYBEAN OIL;60498706016070;11845359.014;PARANAGUA;INDIA
SOYBEAN CAKE;60498706016070;103100.0;PARANAGUA;INDONESIA
SOYBEAN CAKE;60498706016070;8763500.0;PARANAGUA;NETHERLANDS
SOYBEAN OIL;60498706016070;3608500.0;PARANAGUA;PAKISTAN
SOYBEAN CAKE;60498706016070;107164028.2765;PARANAGUA;POLAND
SOYBEAN CAKE;60498706016070;25999980.696;PARANAGUA;SOUTH KOREA
SOYBEANS;60498706016150;68824000.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;60498706016150;81521360.0;VITORIA;CHINA (MAINLAND)
SOYBEAN CAKE;60498706016150;53107840.99999999;SANTOS;THAILAND
SOYBEANS;60498706018285;111210000.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;60498706020930;1010159470.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEAN CAKE;60498706020930;5621012.0;RIO GRANDE;FRANCE
SOYBEANS;60498706020930;90000000.0;RIO GRANDE;SOUTH KOREA
SOYBEANS;60498706020930;43122000.0;RIO GRANDE;TAIWAN
SOYBEANS;60498706021740;16120000.0;SALVADOR;CHINA (MAINLAND)
SOYBEANS;60498706021740;38530064.0;SALVADOR;MAURITIUS
SOYBEANS;60498706021740;33925208.0;SALVADOR;PAKISTAN
SOYBEANS;60498706021740;10500000.0;SAO LUIS;SPAIN
SOYBEANS;60498706025575;67200000.0;VITORIA;CHINA (MAINLAND)
SOYBEAN CAKE;60498706025907;5155000.0;SALVADOR;EUROPEAN UNION
SOYBEANS;60498706025907;12500000.0;SALVADOR;PAKISTAN
SOYBEAN CAKE;60498706026202;68033401.17999999;SALVADOR;EUROPEAN UNION
SOYBEANS;60498706026628;38539889.5;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;60498706026628;21000000.0;SAO LUIS;EUROPEAN UNION
SOYBEANS;60498706026628;71000000.0;SAO LUIS;UNITED KINGDOM
SOYBEANS;60498706026628;12000000.0;SAO LUIS;VIETNAM
SOYBEANS;60498706027276;214271330.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;60498706027276;78000000.0;SAO LUIS;EUROPEAN UNION
SOYBEANS;60498706027276;2000000.0;SAO LUIS;MAURITIUS
SOYBEANS;60498706027276;95000000.0;SAO LUIS;SPAIN
SOYBEANS;60498706027276;80534000.0;SAO LUIS;THAILAND
SOYBEANS;60498706028400;55000000.0;SANTAREM;SAUDI ARABIA
SOYBEANS;60498706029481;69390000.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;60498706029481;60000000.0;SANTAREM;SPAIN
SOYBEANS;60498706030730;92289341.0;SALVADOR;CHINA (MAINLAND)
SOYBEAN CAKE;60498706030730;19393110.0;SALVADOR;FRANCE
SOYBEAN CAKE;60498706030730;13239687.537999999;SALVADOR;GERMANY
SOYBEANS;60498706030730;5000000.0;SALVADOR;NETHERLANDS
SOYBEAN CAKE;60498706030730;23559434.612;SALVADOR;ROMANIA
SOYBEAN CAKE;60498706030730;3092999.9999999995;SALVADOR;SOUTH KOREA
SOYBEANS;60498706030730;47128848.0;SALVADOR;TAIWAN
SOYBEANS;60498706030730;40994976.0;SALVADOR;UNITED KINGDOM
SOYBEANS;60498706033080;27035000.0;VITORIA;CHINA (MAINLAND)
SOYBEANS;60498706033594;15000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;60498706033594;10000000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;60498706033594;139300000.0;SANTAREM;SPAIN
SOYBEANS;60498706034051;63000000.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEAN CAKE;60498706034051;72582400.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;60498706034051;131028000.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;60498706034051;66000000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;60498706034051;69300000.0;VITORIA;CHINA (MAINLAND)
SOYBEANS;60498706034132;66000000.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;60498706034132;7000000.0;VITORIA;CHINA (MAINLAND)
SOYBEAN CAKE;60498706034132;24744000.0;RIO GRANDE;IRAN
SOYBEANS;60498706034132;54371000.0;SANTAREM;MEXICO
SOYBEANS;60498706034485;57070000.0;SANTAREM;NETHERLANDS
SOYBEANS;60498706035104;29600000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;60498706035104;14891434.079999998;PARANAGUA;DENMARK
SOYBEANS;60498706035104;45000000.0;SANTAREM;IRAN
SOYBEAN CAKE;60498706035104;5488976.984999999;PARANAGUA;SOUTH KOREA
SOYBEAN OIL;60498706035295;515500.0;PARANAGUA;ARGENTINA
SOYBEANS;60498706035295;393578995.4375;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;60498706035295;5974029.493;PARANAGUA;EGYPT
SOYBEAN CAKE;60498706035295;12372000.0;PARANAGUA;EUROPEAN UNION
SOYBEAN OIL;60498706035295;3291899.489;PARANAGUA;MALAYSIA
SOYBEAN CAKE;60498706035295;7732499.999999999;PARANAGUA;NETHERLANDS
SOYBEAN CAKE;60498706035295;24769038.866;PARANAGUA;POLAND
SOYBEAN CAKE;60498706035295;64920879.195;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;60498706035295;26758738.96;PARANAGUA;SPAIN
SOYBEANS;60498706035295;15542162.0;PARANAGUA;TAIWAN
SOYBEAN CAKE;60498706035295;6185999.999999999;PARANAGUA;TURKEY
SOYBEANS;60498706035295;12000000.0;PARANAGUA;VIETNAM
SOYBEAN OIL;60498706036267;6185999.999999999;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;60498706036267;63615580.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;60498706036267;17066053.303;PARANAGUA;DENMARK
SOYBEAN CAKE;60498706036267;13301266.075;PARANAGUA;SPAIN
SOYBEANS;60498706037158;149523366.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;60498706037158;5000000.0;SAO FRANCISCO DO SUL;PAKISTAN
SOYBEANS;60498706037310;57000000.0;SANTAREM;BELGIUM
SOYBEANS;60498706037310;67000010.0;BARCARENA;CHINA (MAINLAND)
SOYBEANS;60498706037310;6300000.0;PARANAGUA;INDONESIA
SOYBEANS;60498706037310;45000000.0;SANTAREM;MEXICO
SOYBEANS;60498706037310;55000000.0;SANTAREM;NETHERLANDS
SOYBEANS;60498706037310;45000000.0;SANTAREM;PORTUGAL
SOYBEANS;60498706037310;28500000.0;SANTAREM;SAUDI ARABIA
SOYBEANS;60498706037310;168500000.0;SANTAREM;SPAIN
SOYBEANS;60498706037310;55000000.0;SANTAREM;THAILAND
SOYBEANS;60498706037310;27249370.0;SANTAREM;TUNISIA
SOYBEANS;60498706037310;52000000.0;SANTAREM;TURKEY
SOYBEANS;60498706037310;61750000.0;BARCARENA;UNITED KINGDOM
SOYBEANS;60498706039010;3414670.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;60498706039010;25000001.0;SANTOS;CHINA (MAINLAND)
SOYBEAN CAKE;60498706039010;1907350.0;PARANAGUA;DENMARK
SOYBEAN CAKE;60498706039010;3092999.9999999995;PARANAGUA;FRANCE
SOYBEANS;60498706039010;3543060.0;PARANAGUA;PAKISTAN
SOYBEAN CAKE;60498706039010;28943869.228;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;60498706039010;23473126.509;PARANAGUA;SPAIN
SOYBEANS;60498706040612;66300000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;60498706040612;14000000.0;SAO LUIS;EUROPEAN UNION
SOYBEANS;60498706041856;57868000.0;SANTAREM;CHINA (MAINLAND)
SOYBEANS;60498706041856;20802000.0;VITORIA;CHINA (MAINLAND)
SOYBEAN OIL;60498706041856;557416.336;PARANAGUA;INDIA
SOYBEANS;60498706041856;21000.0;SAO LUIS;PORTUGAL
SOYBEAN OIL;60498706042747;261523.46;PARANAGUA;INDIA
SOYBEANS;60498706042747;65561375.0;PARANAGUA;PAKISTAN
SOYBEANS;60746831000139;66000000.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;60892098000160;5888662.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEAN CAKE;61079232000503;9279000.0;PARANAGUA;DENMARK
SOYBEAN OIL;61079232000503;5975108.949999997;PARANAGUA;INDIA
SOYBEAN CAKE;61079232000503;17508513.139000002;PARANAGUA;POLAND
SOYBEAN CAKE;61079232000503;4491023.6280000005;PARANAGUA;SOUTH KOREA
SOYBEAN OIL;61079232000686;3092999.9999999995;PARANAGUA;BANGLADESH
SOYBEAN CAKE;61079232000686;2506165.11;PARANAGUA;EUROPEAN UNION
SOYBEAN OIL;61079232000686;1111818.028;PARANAGUA;INDIA
SOYBEAN CAKE;61079232000686;8978710.94;PARANAGUA;POLAND
SOYBEAN CAKE;61079232000686;740071.3890000002;PARANAGUA;SLOVENIA
SOYBEAN CAKE;61079232000686;2545972.02;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;61079232001224;5155000.0;SALVADOR;GERMANY
SOYBEAN CAKE;61079232001224;2625781.73;SALVADOR;ROMANIA
SOYBEANS;61156501009960;11000000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;61297784000156;1793072.0;PARANAGUA;TAIWAN
SOYBEAN CAKE;61297784000318;309326.80600000004;PARANAGUA;POLAND
SOYBEANS;61354148000119;24635.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;61649810004589;69618000.0;SANTOS;SINGAPORE
SOYBEANS;62060090000163;79400000.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;62060090000163;63000000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;62060090000244;69300000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEAN CAKE;62145008000608;587979.2999999999;PARANAGUA;GERMANY
SOYBEAN OIL;62807599000127;283262.095;PARANAGUA;INDIA
SOYBEAN CAKE;62807599000127;229356.26;PARANAGUA;TURKEY
SOYBEAN OIL;65538209000159;693436.166;PARANAGUA;BANGLADESH
SOYBEAN CAKE;65538209000159;2165100.0;PARANAGUA;FRANCE
SOYBEAN OIL;65538209000159;2587563.591;PARANAGUA;INDIA
SOYBEANS;65538209000159;964323.0;PARANAGUA;THAILAND
SOYBEAN CAKE;65538209000159;599273.9049999999;PARANAGUA;TURKEY
SOYBEANS;65573776000146;9643.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;71448260000172;355925.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEAN CAKE;73410326000160;22192604.92;ANTONINA;NETHERLANDS
SOYBEAN CAKE;73410326000322;23713000.0;ANTONINA;NETHERLANDS
SOYBEAN CAKE;73410326000403;19097223.438875;ANTONINA;FRANCE
SOYBEAN CAKE;73410326000837;13135686.443999998;ANTONINA;FRANCE
SOYBEAN CAKE;73410326000837;5155000.0;PARANAGUA;FRANCE
SOYBEAN CAKE;73410326000837;12212751.739999998;ANTONINA;NETHERLANDS
SOYBEAN CAKE;73410326000837;3092999.9999999995;PARANAGUA;POLAND
SOYBEAN CAKE;73410326001051;12372000.0;PARANAGUA;EUROPEAN UNION
SOYBEAN CAKE;73410326001051;41323799.68;ANTONINA;FRANCE
SOYBEAN CAKE;73410326001051;11315121.9;PARANAGUA;FRANCE
SOYBEAN CAKE;73410326001051;50937740.65;ANTONINA;NETHERLANDS
SOYBEAN OIL;74182593000190;90728.0;PARANAGUA;VENEZUELA
SOYBEAN CAKE;75084871000130;3618062.525;PARANAGUA;FRANCE
SOYBEANS;75904383000202;12500000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;75904383000202;21950000.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEAN CAKE;75904383000202;40008307.602;PARANAGUA;EUROPEAN UNION
SOYBEAN OIL;75904383000202;3092999.9999999995;PARANAGUA;INDIA
SOYBEAN CAKE;75904383000555;10525788.3;PARANAGUA;NETHERLANDS
SOYBEAN OIL;75904383000636;7527908.3599999985;PARANAGUA;BANGLADESH
SOYBEAN OIL;75904383000636;897939.1399999999;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;75904383000636;137764134.56699997;PARANAGUA;GERMANY
SOYBEAN OIL;75904383000636;5554698.079999999;PARANAGUA;INDIA
SOYBEAN CAKE;75904383000636;73963447.182;PARANAGUA;NETHERLANDS
SOYBEAN CAKE;75904383000636;7216999.999999999;PARANAGUA;POLAND
SOYBEAN CAKE;75904383000636;16020930.665;PARANAGUA;SPAIN
SOYBEANS;75904383001012;10000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;75904383001012;20620000.0;PARANAGUA;EUROPEAN UNION
SOYBEANS;75904383003309;38761.0;PARANAGUA;BANGLADESH
SOYBEANS;75904383003309;368455763.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;75904383003309;20620000.0;PARANAGUA;NETHERLANDS
SOYBEANS;75904383003309;4500000.0;PARANAGUA;TAIWAN
SOYBEANS;75904383003309;2189302.0;PARANAGUA;THAILAND
SOYBEANS;75904383003732;65150000.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;75904383003732;15000000.0;SAO FRANCISCO DO SUL;JAPAN
SOYBEAN OIL;75904383006324;206200.0;PARANAGUA;ARGENTINA
SOYBEAN OIL;75904383006324;4124000.0;PARANAGUA;BANGLADESH
SOYBEANS;75904383006324;64961239.0;PARANAGUA;BANGLADESH
SOYBEAN OIL;75904383006324;648560.86;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;75904383006324;1358437816.875;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;75904383006324;4124000.0;PARANAGUA;FRANCE
SOYBEAN CAKE;75904383006324;128104294.50799999;PARANAGUA;GERMANY
SOYBEAN OIL;75904383006324;16135150.0;PARANAGUA;INDIA
SOYBEAN CAKE;75904383006324;54092523.3894375;PARANAGUA;INDONESIA
SOYBEANS;75904383006324;8000000.0;PARANAGUA;IRAN
SOYBEAN OIL;75904383006324;3872477.24;PARANAGUA;MALAYSIA
SOYBEAN CAKE;75904383006324;171070355.53;PARANAGUA;NETHERLANDS
SOYBEANS;75904383006324;33000000.0;PARANAGUA;PAKISTAN
SOYBEAN CAKE;75904383006324;18042500.0;PARANAGUA;SOUTH KOREA
SOYBEANS;75904383006324;14000000.0;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;75904383006324;11109025.0;PARANAGUA;SPAIN
SOYBEANS;75904383006324;100899309.0;PARANAGUA;TAIWAN
SOYBEANS;75904383006324;58310698.0;PARANAGUA;THAILAND
SOYBEAN CAKE;75904383006324;6185999.999999999;PARANAGUA;TURKEY
SOYBEAN OIL;75904383006324;1031000.0;PARANAGUA;VIETNAM
SOYBEANS;75904383006324;25000000.0;PARANAGUA;VIETNAM
SOYBEAN OIL;75904383006405;926291.64;PARANAGUA;BANGLADESH
SOYBEAN OIL;75904383006405;1134099.9999999998;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;75904383006405;121500000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;75904383006405;87844323.93;PARANAGUA;EUROPEAN UNION
SOYBEAN OIL;75904383006405;12475099.999999998;PARANAGUA;INDIA
SOYBEAN OIL;75904383006405;11386322.76;PARANAGUA;MALAYSIA
SOYBEAN CAKE;75904383006405;515500.0;PARANAGUA;TURKEY
SOYBEANS;75904383007053;14000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;75904383007053;2062000.0;PARANAGUA;INDIA
SOYBEAN CAKE;75904383007053;30561933.0;PARANAGUA;NETHERLANDS
SOYBEAN OIL;75904383007053;2422850.0;PARANAGUA;PAKISTAN
SOYBEANS;75904383008106;10000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;75904383009269;49870352.53600001;PARANAGUA;GERMANY
SOYBEAN OIL;75904383009269;2062000.0;PARANAGUA;INDIA
SOYBEANS;75904383010356;12000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;75904383010356;5548816.225;PARANAGUA;DENMARK
SOYBEANS;75904383011166;20000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;75904383011166;1031000.0;PARANAGUA;INDIA
SOYBEAN CAKE;75904383011166;151767169.35;PARANAGUA;NETHERLANDS
SOYBEAN CAKE;75904383011913;65744894.603999995;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;75904383012480;233087068.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;75904383012480;10000000.0;SAO FRANCISCO DO SUL;PAKISTAN
SOYBEANS;75904383012480;11319765.0;SAO FRANCISCO DO SUL;TAIWAN
SOYBEAN OIL;75904383017369;2062000.0;PARANAGUA;BANGLADESH
SOYBEANS;75904383017369;21000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;75904383017369;2062000.0;PARANAGUA;INDIA
SOYBEAN OIL;75904383018250;606897.119;PARANAGUA;INDIA
SOYBEAN OIL;75904383020742;1804250.0;PARANAGUA;INDIA
SOYBEAN OIL;75904383021129;5155000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;75904383021129;2011678.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;75904383021200;515500.0;PARANAGUA;BANGLADESH
SOYBEAN CAKE;75904383021200;31313490.76;PARANAGUA;GERMANY
SOYBEAN OIL;75904383021200;1146801.92;PARANAGUA;INDIA
SOYBEAN CAKE;75904383021200;3402299.9999999995;PARANAGUA;INDONESIA
SOYBEAN CAKE;75904383021200;112960487.093;PARANAGUA;NETHERLANDS
SOYBEAN CAKE;75904383021200;5841645.999999999;PARANAGUA;SPAIN
SOYBEAN CAKE;76082320001414;1801.1570000000006;PARANAGUA;FRANCE
SOYBEAN OIL;76093731000190;2062000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;76093731000271;3092999.9999999995;PARANAGUA;BANGLADESH
SOYBEAN OIL;76093731000271;2680600.0;PARANAGUA;INDIA
SOYBEAN CAKE;76093731000271;19589000.0;PARANAGUA;SOUTH KOREA
SOYBEAN OIL;76093731000786;1031000.0;PARANAGUA;BANGLADESH
SOYBEAN OIL;76093731000786;6186000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;76093731000786;1031000.0;PARANAGUA;INDIA
SOYBEAN OIL;76093731000786;4124000.0;PARANAGUA;MALAYSIA
SOYBEAN CAKE;76093731003025;9949150.0;PARANAGUA;SOUTH KOREA
SOYBEAN OIL;76093731003700;2062000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;76093731003700;14433999.999999998;PARANAGUA;EGYPT
SOYBEAN CAKE;76093731003700;10310000.0;PARANAGUA;EUROPEAN UNION
SOYBEAN CAKE;76093731003700;1031000.0;PARANAGUA;FRANCE
SOYBEAN OIL;76093731003700;3092999.9999999995;PARANAGUA;PAKISTAN
SOYBEAN CAKE;76093731003700;5515850.0;PARANAGUA;POLAND
SOYBEAN CAKE;76093731003700;17527000.0;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;76093731003700;7216999.999999999;PARANAGUA;SPAIN
SOYBEAN CAKE;76093731003700;2062000.0;PARANAGUA;TURKEY
SOYBEAN OIL;76093731003882;1237200.0;PARANAGUA;INDIA
SOYBEAN CAKE;76093731003882;14433999.999999998;PARANAGUA;SOUTH KOREA
SOYBEAN OIL;76093731003963;206200.0;PARANAGUA;MALAYSIA
SOYBEAN CAKE;76840537000121;419615.969;PARANAGUA;EUROPEAN UNION
SOYBEAN CAKE;76840537000121;6493599.880999999;PARANAGUA;FRANCE
SOYBEAN CAKE;76840537000121;6373181.142999997;PARANAGUA;TURKEY
SOYBEANS;77129468000105;1500000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77198794000174;12000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;77294254000194;1031000.0;PARANAGUA;BANGLADESH
SOYBEANS;77294254000194;48246370.0;PARANAGUA;BANGLADESH
SOYBEANS;77294254000194;201700646.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77294254000194;156712392.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;77294254000194;49533267.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77294254000194;4500000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;77294254000194;2800000.0;SAO LUIS;EUROPEAN UNION
SOYBEAN OIL;77294254000194;7010799.999999999;PARANAGUA;INDIA
